no_correlativo,fase_1,fase_2,fase_3,fase_4,fase_5,fase_6,fase_7,fase_8,fase_9,fase_10,iniciada
23184,True,True,True,True,True,True,True,True,True,True,True
23188,True,True,True,True,True,True,True,True,True,True,True
23191,True,True,True,True,True,True,True,True,True,True,True
23194,True,True,True,True,True,True,True,True,True,True,True
23197,True,True,False,False,False,False,False,True,True,True,True
23200,True,True,True,True,True,True,True,True,True,True,True
23252,True,True,True,True,True,True,True,True,True,True,True
23256,True,True,True,True,True,True,True,True,True,True,True
23260,True,True,True,True,True,True,True,True,True,True,True
23263,True,True,True,True,True,True,True,True,True,True,True
23266,True,True,False,False,False,False,False,False,True,True,True
23272,True,True,True,True,True,True,True,True,True,True,True
23324,True,True,True,True,True,True,True,True,True,True,True
23328,True,True,True,True,True,True,True,True,True,True,True
23332,True,True,True,True,True,True,True,True,True,True,True
23335,True,True,True,True,True,True,True,True,True,True,True
23344,True,True,True,True,True,True,True,True,True,True,True
23396,True,True,True,True,True,True,True,True,True,True,True
23400,True,True,True,True,True,True,True,True,True,True,True
23404,True,True,True,True,True,True,True,True,True,True,True
23407,True,True,True,True,True,True,True,True,True,True,True
23410,True,True,True,True,True,True,True,True,True,True,True
23416,True,True,True,True,True,True,True,True,True,True,True
23468,True,True,True,True,True,True,True,True,True,True,True
23472,True,True,True,True,True,True,True,True,True,True,True
23476,True,True,True,True,True,True,True,True,True,True,True
23479,True,True,True,True,True,True,True,True,True,True,True
23482,True,True,True,True,True,True,True,True,True,True,True
23485,True,True,True,True,True,True,True,True,True,True,True
23488,True,True,True,True,True,True,True,True,True,True,True
23522,True,True,True,True,True,True,True,True,True,True,True
23523,True,True,True,True,True,True,True,True,True,True,True
23524,True,True,True,True,True,True,True,True,True,True,True
23525,True,True,True,True,True,True,True,True,True,True,True
23526,True,True,True,True,True,True,True,True,True,True,True
23527,True,True,True,True,True,True,True,True,True,True,True
23564,True,True,True,True,True,True,True,True,True,True,True
23568,True,True,True,True,True,True,True,True,True,True,True
23572,True,True,True,True,True,True,True,True,True,True,True
23575,True,True,True,True,True,True,True,True,True,True,True
23578,True,True,False,True,False,False,False,False,True,True,True
23584,True,True,True,True,True,True,True,True,True,True,True
23640,True,True,True,True,False,True,True,True,True,True,True
23641,True,True,True,True,False,True,True,True,True,True,True
23674,True,True,True,True,False,True,True,True,True,True,True
23675,True,True,True,True,False,True,True,True,True,True,True
23684,True,True,True,True,False,True,True,True,True,True,True
23685,True,True,True,True,False,True,True,True,True,True,True
23688,True,True,True,True,False,True,True,True,True,True,True
23689,True,True,True,True,False,True,True,True,True,True,True
23692,True,True,True,True,False,True,True,True,True,True,True
23762,True,True,True,True,False,True,True,True,True,True,True
23763,True,True,True,True,False,True,True,True,True,True,True
23772,True,True,True,True,False,True,True,True,True,True,True
23773,True,True,True,True,False,True,True,True,True,True,True
23776,True,True,True,True,False,True,True,True,True,True,True
23780,True,True,True,True,False,True,True,True,True,True,True
23790,True,True,True,True,False,True,True,True,True,True,True
23791,True,True,True,True,False,True,True,True,True,True,True
23806,True,True,True,True,False,True,True,True,True,True,True
23807,True,True,True,True,False,True,True,True,True,True,True
23822,True,True,True,True,False,True,True,True,True,True,True
23823,True,True,True,True,False,True,True,True,True,True,True
23834,True,True,True,True,False,True,True,True,True,True,True
23835,True,True,True,True,False,True,True,True,True,True,True
23839,True,True,True,True,False,True,True,True,True,True,True
23840,True,True,True,True,False,True,True,True,True,True,True
23844,True,True,True,True,False,True,True,True,True,True,True
23847,True,True,True,True,False,True,True,True,True,True,True
23851,True,True,True,True,False,True,True,True,True,True,True
23886,True,True,True,True,False,True,True,True,True,True,True
23887,True,True,True,True,False,True,True,True,True,True,True
23891,True,True,True,True,False,True,True,True,True,True,True
23900,False,False,False,False,False,False,False,False,False,False,True
24032,True,True,True,True,False,True,True,True,True,True,True
24033,True,True,True,True,False,True,True,True,True,True,True
24052,True,True,True,True,False,True,True,True,True,True,True
24053,True,True,True,True,False,True,True,True,True,True,True
24068,True,True,True,True,True,True,True,True,True,True,True
24070,True,True,True,True,False,True,True,True,True,True,True
24073,True,True,True,True,False,True,True,True,True,True,True
24075,True,True,True,True,False,True,True,True,True,True,True
24079,True,True,True,True,False,True,True,True,True,True,True
24083,True,True,True,True,False,True,True,True,True,True,True
24086,True,True,True,True,False,True,True,True,True,True,True
24092,True,True,True,True,False,True,True,True,True,True,True
24096,True,True,True,True,True,True,True,True,True,True,True
24100,True,True,True,True,False,True,True,True,True,True,True
24105,True,True,True,True,True,True,True,True,True,True,True
24108,True,True,True,True,False,True,True,True,True,True,True
24168,True,True,True,True,True,True,True,True,True,True,True
24169,True,True,True,True,True,True,True,True,True,True,True
24173,True,True,True,True,True,True,True,True,True,True,True
24174,True,True,True,True,True,True,True,True,True,True,True
24177,True,True,True,True,True,True,True,True,True,True,True
24178,True,True,True,True,True,True,True,True,True,True,True
24181,True,True,True,True,True,True,True,True,True,True,True
24182,True,True,True,True,True,True,True,True,True,True,True
24185,True,True,True,True,True,True,True,True,True,True,True
24186,True,True,True,True,True,True,True,True,True,True,True
24189,True,True,True,True,True,True,True,True,True,True,True
24193,True,True,True,True,True,True,True,True,True,True,True
24342,True,True,True,True,True,True,True,True,True,True,True
24343,True,True,True,True,True,True,True,True,True,True,True
24347,True,True,True,True,True,True,True,True,True,True,True
24348,True,True,True,True,True,True,True,True,True,True,True
24351,True,True,True,True,True,True,True,True,True,True,True
24352,True,True,True,True,True,True,True,True,True,True,True
24355,True,True,True,True,True,True,True,True,True,True,True
24356,True,True,True,True,True,True,True,True,True,True,True
24359,True,True,True,True,True,True,True,True,True,True,True
24360,True,True,True,True,True,True,True,True,True,True,True
24363,True,True,True,True,True,True,True,True,True,True,True
24367,True,True,True,True,True,True,True,True,True,True,True
24518,True,True,True,True,True,True,True,True,True,True,True
24519,True,True,True,True,True,True,True,True,True,True,True
24523,True,True,True,True,True,True,True,True,True,True,True
24524,True,True,True,True,True,True,True,True,True,True,True
24528,True,True,True,True,True,True,True,True,True,True,True
24529,True,True,True,True,True,True,True,True,True,True,True
24532,True,True,True,True,True,True,True,True,True,True,True
24533,True,True,True,True,True,True,True,True,True,True,True
24536,True,True,True,True,True,True,True,True,True,True,True
24537,True,True,True,True,True,True,True,True,True,True,True
24540,True,True,True,True,True,True,True,True,True,True,True
24544,True,True,True,True,True,True,True,True,True,True,True
24651,True,True,True,True,True,True,True,True,True,True,True
24658,True,True,True,True,False,True,True,True,True,True,True
24662,True,True,True,True,False,True,True,True,True,True,True
24665,True,True,True,True,False,True,True,True,True,True,True
24668,True,True,True,True,False,True,True,True,True,True,True
24671,True,True,True,True,False,True,True,True,True,True,True
24675,True,True,True,True,False,True,True,True,True,True,True
24679,True,True,True,True,True,True,True,True,True,True,True
24680,True,True,True,True,True,True,True,True,True,True,True
24682,True,True,True,True,False,True,True,True,True,True,True
24685,True,True,True,True,False,True,True,True,True,True,True
24691,True,True,True,True,False,True,True,True,True,True,True
24727,True,True,True,True,True,True,True,True,True,True,True
24728,True,True,True,True,True,True,True,True,True,True,True
24732,True,True,True,True,True,True,True,True,True,True,True
24733,True,True,True,True,True,True,True,True,True,True,True
24736,True,True,True,True,True,True,True,True,True,True,True
24737,True,True,True,True,True,True,True,True,True,True,True
24740,True,True,True,True,True,True,True,True,True,True,True
24812,True,True,True,True,True,True,True,True,True,True,True
24813,True,True,True,True,True,True,True,True,True,True,True
24817,True,True,True,True,True,True,True,True,True,True,True
24818,True,True,True,True,True,True,True,True,True,True,True
24821,True,True,True,True,True,True,True,True,True,True,True
24822,True,True,True,True,True,True,True,True,True,True,True
24825,True,True,True,True,True,True,True,True,True,True,True
24927,True,True,True,True,True,True,True,True,True,True,True
24931,True,True,True,True,True,True,True,True,True,True,True
24932,True,True,True,True,True,True,True,True,True,True,True
24936,True,True,True,True,True,True,True,True,True,True,True
24937,True,True,True,True,True,True,True,True,True,True,True
24940,True,True,True,True,True,True,True,True,True,True,True
24941,True,True,True,True,True,True,True,True,True,True,True
24944,True,True,True,True,True,True,True,True,True,True,True
24945,True,True,True,True,True,True,True,True,True,True,True
24948,True,True,True,True,True,True,True,True,True,True,True
24952,True,True,True,True,True,True,True,True,True,True,True
25074,True,True,True,True,True,True,True,True,True,True,True
25078,True,True,True,True,True,True,True,True,True,True,True
25079,True,True,True,True,True,True,True,True,True,True,True
25083,True,True,True,True,True,True,True,True,True,True,True
25084,True,True,True,True,True,True,True,True,True,True,True
25087,True,True,True,True,True,True,True,True,True,True,True
25088,True,True,True,True,True,True,True,True,True,True,True
25091,True,True,True,True,True,True,True,True,True,True,True
25092,True,True,True,True,True,True,True,True,True,True,True
25095,True,True,True,True,True,True,True,True,True,True,True
25099,True,True,True,True,True,True,True,True,True,True,True
25219,True,True,True,True,True,True,True,True,True,True,True
25220,True,True,True,True,True,True,True,True,True,True,True
25224,True,True,True,True,True,True,True,True,True,True,True
